Continent,Region/Country,Product,Variable,Year,Unit,Quantity,Quantity (gallons),Code,Country
Europe,Malta,Wine,Production,2015.0,1000 hl,20.0,528344.0,MT,Malta
Europe,Malta,Wine,Consumption,2016.0,1000 hl,72.0,1902038.0,MT,Malta
Europe,Malta,Wine,Exports,2016.0,1000 hl,1.0,26417.0,MT,Malta
Europe,Malta,Wine,Imports,2016.0,1000 hl,66.0,1743535.0,MT,Malta
Europe,Malta,Wine,Production,2016.0,1000 hl,15.0,396258.0,MT,Malta
Europe,Malta,Wine,Consumption,2017.0,1000 hl,79.0,2086959.0,MT,Malta
Europe,Malta,Wine,Exports,2017.0,1000 hl,0.0,0.0,MT,Malta
Europe,Malta,Wine,Imports,2017.0,1000 hl,80.0,2113376.0,MT,Malta
Europe,Malta,Wine,Production,2017.0,1000 hl,15.0,396258.0,MT,Malta
Europe,Malta,Wine,Consumption,2018.0,1000 hl,72.0,1902038.0,MT,Malta
Europe,Malta,Wine,Exports,2018.0,1000 hl,10.0,264172.0,MT,Malta
Europe,Malta,Wine,Imports,2018.0,1000 hl,58.0,1532198.0,MT,Malta
Europe,Malta,Wine,Production,2018.0,1000 hl,17.0,449092.0,MT,Malta
Europe,Malta,Wine,Consumption,2019.0,1000 hl,69.0,1822787.0,MT,Malta
Europe,Malta,Wine,Exports,2019.0,1000 hl,16.0,422675.0,MT,Malta
Europe,Malta,Wine,Imports,2019.0,1000 hl,93.0,2456800.0,MT,Malta
Europe,Malta,Wine,Production,2019.0,1000 hl,13.0,343424.0,MT,Malta
Europe,Malta,Wine,Consumption,2020.0,1000 hl,48.0,1268026.0,MT,Malta
Europe,Malta,Wine,Exports,2020.0,1000 hl,0.0,0.0,MT,Malta
Europe,Malta,Wine,Imports,2020.0,1000 hl,5.0,132086.0,MT,Malta
Europe,Malta,Wine,Production,2020.0,1000 hl,12.0,317006.0,MT,Malta
Europe,Malta,Wine,Consumption,2021.0,1000 hl,42.0,1109522.0,MT,Malta
Europe,Malta,Wine,Exports,2021.0,1000 hl,29.0,766099.0,MT,Malta
Europe,Malta,Wine,Imports,2021.0,1000 hl,95.0,2509634.0,MT,Malta
Europe,Malta,Wine,Production,2021.0,1000 hl,11.0,290589.0,MT,Malta
Europe,Malta,Wine,Consumption,2022.0,1000 hl,66.0,1743535.0,MT,Malta
Europe,Malta,Wine,Exports,2022.0,1000 hl,35.0,924602.0,MT,Malta
Europe,Malta,Wine,Imports,2022.0,1000 hl,91.0,2403965.0,MT,Malta
Europe,Malta,Wine,Production,2022.0,1000 hl,13.0,343424.0,MT,Malta
Europe,Malta,Wine,Imports,2023.0,1000 hl,94.0,2483217.0,MT,Malta
Europe,Malta,Wine,Production,2023.0,1000 hl,12.0,317006.0,MT,Malta
Asia,Oman,Wine,Exports,1995.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,1995.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Production,1995.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,1996.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,1996.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Production,1996.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,1997.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,1997.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Production,1997.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,1998.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,1998.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,1998.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,1999.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,1999.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,1999.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2000.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2000.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,2000.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2001.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2001.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Production,2001.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2002.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2002.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,2002.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2003.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2003.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,2003.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2004.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2004.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Production,2004.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2005.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2005.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,2005.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2006.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2006.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Production,2006.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2007.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2007.0,1000 hl,2.0,52834.0,MU,Oman
Asia,Oman,Wine,Production,2007.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2008.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2008.0,1000 hl,2.0,52834.0,MU,Oman
Asia,Oman,Wine,Production,2008.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2009.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2009.0,1000 hl,2.0,52834.0,MU,Oman
Asia,Oman,Wine,Production,2009.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2010.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2010.0,1000 hl,4.0,105669.0,MU,Oman
Asia,Oman,Wine,Production,2010.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2011.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2011.0,1000 hl,4.0,105669.0,MU,Oman
Asia,Oman,Wine,Production,2011.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2012.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2012.0,1000 hl,4.0,105669.0,MU,Oman
Asia,Oman,Wine,Production,2012.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2013.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2013.0,1000 hl,10.0,264172.0,MU,Oman
Asia,Oman,Wine,Production,2013.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2014.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2014.0,1000 hl,11.0,290589.0,MU,Oman
Asia,Oman,Wine,Production,2014.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2015.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2015.0,1000 hl,7.0,184920.0,MU,Oman
Asia,Oman,Wine,Production,2015.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2016.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2016.0,1000 hl,3.0,79252.0,MU,Oman
Asia,Oman,Wine,Production,2016.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2017.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2017.0,1000 hl,7.0,184920.0,MU,Oman
Asia,Oman,Wine,Production,2017.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2018.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2018.0,1000 hl,13.0,343424.0,MU,Oman
Asia,Oman,Wine,Production,2018.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2019.0,1000 hl,1.0,26417.0,MU,Oman
Asia,Oman,Wine,Imports,2019.0,1000 hl,12.0,317006.0,MU,Oman
Asia,Oman,Wine,Production,2019.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2020.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2020.0,1000 hl,11.0,290589.0,MU,Oman
Asia,Oman,Wine,Production,2020.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2021.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2021.0,1000 hl,11.0,290589.0,MU,Oman
Asia,Oman,Wine,Production,2021.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Exports,2022.0,1000 hl,0.0,0.0,MU,Oman
Asia,Oman,Wine,Imports,2022.0,1000 hl,11.0,290589.0,MU,Oman
Asia,Oman,Wine,Production,2022.0,1000 hl,0.0,0.0,MU,Oman
Asia,Maldives,Wine,Consumption,1995.0,1000 hl,1.0,26417.0,MV,Maldives
Asia,Maldives,Wine,Exports,1995.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,1995.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Production,1995.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,1996.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Exports,1996.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,1996.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Production,1996.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,1997.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Exports,1997.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,1997.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Production,1997.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,1998.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Exports,1998.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,1998.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Production,1998.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,1999.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Exports,1999.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,1999.0,1000 hl,4.0,105669.0,MV,Maldives
Asia,Maldives,Wine,Production,1999.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2000.0,1000 hl,4.0,105669.0,MV,Maldives
Asia,Maldives,Wine,Exports,2000.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2000.0,1000 hl,3.0,79252.0,MV,Maldives
Asia,Maldives,Wine,Production,2000.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2001.0,1000 hl,4.0,105669.0,MV,Maldives
Asia,Maldives,Wine,Exports,2001.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2001.0,1000 hl,5.0,132086.0,MV,Maldives
Asia,Maldives,Wine,Production,2001.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2002.0,1000 hl,6.0,158503.0,MV,Maldives
Asia,Maldives,Wine,Exports,2002.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2002.0,1000 hl,6.0,158503.0,MV,Maldives
Asia,Maldives,Wine,Production,2002.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2003.0,1000 hl,7.0,184920.0,MV,Maldives
Asia,Maldives,Wine,Exports,2003.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2003.0,1000 hl,8.0,211338.0,MV,Maldives
Asia,Maldives,Wine,Production,2003.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2004.0,1000 hl,8.0,211338.0,MV,Maldives
Asia,Maldives,Wine,Exports,2004.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2004.0,1000 hl,8.0,211338.0,MV,Maldives
Asia,Maldives,Wine,Production,2004.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2005.0,1000 hl,7.0,184920.0,MV,Maldives
Asia,Maldives,Wine,Exports,2005.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2005.0,1000 hl,6.0,158503.0,MV,Maldives
Asia,Maldives,Wine,Production,2005.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2006.0,1000 hl,8.0,211338.0,MV,Maldives
Asia,Maldives,Wine,Exports,2006.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2006.0,1000 hl,10.0,264172.0,MV,Maldives
Asia,Maldives,Wine,Production,2006.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2007.0,1000 hl,11.0,290589.0,MV,Maldives
Asia,Maldives,Wine,Exports,2007.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2007.0,1000 hl,11.0,290589.0,MV,Maldives
Asia,Maldives,Wine,Production,2007.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2008.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Exports,2008.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2008.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Production,2008.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2009.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Exports,2009.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2009.0,1000 hl,11.0,290589.0,MV,Maldives
Asia,Maldives,Wine,Production,2009.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2010.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Exports,2010.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2010.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Production,2010.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2011.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Exports,2011.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2011.0,1000 hl,15.0,396258.0,MV,Maldives
Asia,Maldives,Wine,Production,2011.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2012.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Exports,2012.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2012.0,1000 hl,12.0,317006.0,MV,Maldives
Asia,Maldives,Wine,Production,2012.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2013.0,1000 hl,13.0,343424.0,MV,Maldives
Asia,Maldives,Wine,Exports,2013.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2013.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Production,2013.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2014.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Exports,2014.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2014.0,1000 hl,13.0,343424.0,MV,Maldives
Asia,Maldives,Wine,Production,2014.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2015.0,1000 hl,13.0,343424.0,MV,Maldives
Asia,Maldives,Wine,Exports,2015.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2015.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Production,2015.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2016.0,1000 hl,14.0,369841.0,MV,Maldives
Asia,Maldives,Wine,Exports,2016.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2016.0,1000 hl,15.0,396258.0,MV,Maldives
Asia,Maldives,Wine,Production,2016.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2017.0,1000 hl,15.0,396258.0,MV,Maldives
Asia,Maldives,Wine,Exports,2017.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2017.0,1000 hl,16.0,422675.0,MV,Maldives
Asia,Maldives,Wine,Production,2017.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2018.0,1000 hl,18.0,475510.0,MV,Maldives
Asia,Maldives,Wine,Exports,2018.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2018.0,1000 hl,21.0,554761.0,MV,Maldives
Asia,Maldives,Wine,Production,2018.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2019.0,1000 hl,21.0,554761.0,MV,Maldives
Asia,Maldives,Wine,Exports,2019.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2019.0,1000 hl,22.0,581178.0,MV,Maldives
Asia,Maldives,Wine,Production,2019.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2020.0,1000 hl,22.0,581178.0,MV,Maldives
Asia,Maldives,Wine,Exports,2020.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2020.0,1000 hl,42.0,1109522.0,MV,Maldives
Asia,Maldives,Wine,Production,2020.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2021.0,1000 hl,22.0,581178.0,MV,Maldives
Asia,Maldives,Wine,Exports,2021.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2021.0,1000 hl,23.0,607596.0,MV,Maldives
Asia,Maldives,Wine,Production,2021.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Consumption,2022.0,1000 hl,22.0,581178.0,MV,Maldives
Asia,Maldives,Wine,Exports,2022.0,1000 hl,0.0,0.0,MV,Maldives
Asia,Maldives,Wine,Imports,2022.0,1000 hl,25.0,660430.0,MV,Maldives
Asia,Maldives,Wine,Production,2022.0,1000 hl,0.0,0.0,MV,Maldives
America,Mexico,Wine,Consumption,1995.0,1000 hl,148.0,3909746.0,MX,Mexico
America,Mexico,Wine,Exports,1995.0,1000 hl,20.0,528344.0,MX,Mexico
America,Mexico,Wine,Imports,1995.0,1000 hl,48.0,1268026.0,MX,Mexico
America,Mexico,Wine,Production,1995.0,1000 hl,1466.0,38727615.0,MX,Mexico
America,Mexico,Wine,Consumption,1996.0,1000 hl,150.0,3962580.0,MX,Mexico
America,Mexico,Wine,Exports,1996.0,1000 hl,14.0,369841.0,MX,Mexico
America,Mexico,Wine,Imports,1996.0,1000 hl,73.0,1928456.0,MX,Mexico
America,Mexico,Wine,Production,1996.0,1000 hl,1332.0,35187710.0,MX,Mexico
America,Mexico,Wine,Consumption,1997.0,1000 hl,191.0,5045685.0,MX,Mexico
America,Mexico,Wine,Exports,1997.0,1000 hl,22.0,581178.0,MX,Mexico
America,Mexico,Wine,Imports,1997.0,1000 hl,119.0,3143647.0,MX,Mexico
America,Mexico,Wine,Production,1997.0,1000 hl,1524.0,40259813.0,MX,Mexico
America,Mexico,Wine,Consumption,1998.0,1000 hl,232.0,6128790.0,MX,Mexico
America,Mexico,Wine,Exports,1998.0,1000 hl,26.0,686847.0,MX,Mexico
America,Mexico,Wine,Imports,1998.0,1000 hl,114.0,3011561.0,MX,Mexico
America,Mexico,Wine,Production,1998.0,1000 hl,1361.0,35953809.0,MX,Mexico
America,Mexico,Wine,Consumption,1999.0,1000 hl,273.0,7211896.0,MX,Mexico
America,Mexico,Wine,Exports,1999.0,1000 hl,23.0,607596.0,MX,Mexico
America,Mexico,Wine,Imports,1999.0,1000 hl,137.0,3619156.0,MX,Mexico
America,Mexico,Wine,Production,1999.0,1000 hl,1443.0,38120020.0,MX,Mexico
America,Mexico,Wine,Consumption,2000.0,1000 hl,315.0,8321418.0,MX,Mexico
America,Mexico,Wine,Exports,2000.0,1000 hl,16.0,422675.0,MX,Mexico
America,Mexico,Wine,Imports,2000.0,1000 hl,164.0,4332421.0,MX,Mexico
America,Mexico,Wine,Production,2000.0,1000 hl,1041.0,27500305.0,MX,Mexico
America,Mexico,Wine,Consumption,2001.0,1000 hl,345.0,9113934.0,MX,Mexico
America,Mexico,Wine,Exports,2001.0,1000 hl,18.0,475510.0,MX,Mexico
America,Mexico,Wine,Imports,2001.0,1000 hl,226.0,5970287.0,MX,Mexico
America,Mexico,Wine,Production,2001.0,1000 hl,1411.0,37274669.0,MX,Mexico
America,Mexico,Wine,Consumption,2002.0,1000 hl,375.0,9906450.0,MX,Mexico
America,Mexico,Wine,Exports,2002.0,1000 hl,14.0,369841.0,MX,Mexico
America,Mexico,Wine,Imports,2002.0,1000 hl,344.0,9087517.0,MX,Mexico
America,Mexico,Wine,Production,2002.0,1000 hl,1012.0,26734206.0,MX,Mexico
America,Mexico,Wine,Consumption,2003.0,1000 hl,405.0,10698966.0,MX,Mexico
America,Mexico,Wine,Exports,2003.0,1000 hl,10.0,264172.0,MX,Mexico
America,Mexico,Wine,Imports,2003.0,1000 hl,227.0,5996704.0,MX,Mexico
America,Mexico,Wine,Production,2003.0,1000 hl,1096.0,28953251.0,MX,Mexico
America,Mexico,Wine,Consumption,2004.0,1000 hl,435.0,11491482.0,MX,Mexico
America,Mexico,Wine,Exports,2004.0,1000 hl,13.0,343424.0,MX,Mexico
America,Mexico,Wine,Imports,2004.0,1000 hl,224.0,5917453.0,MX,Mexico
America,Mexico,Wine,Production,2004.0,1000 hl,730.0,19284556.0,MX,Mexico
America,Mexico,Wine,Consumption,2005.0,1000 hl,369.0,9747947.0,MX,Mexico
America,Mexico,Wine,Exports,2005.0,1000 hl,13.0,343424.0,MX,Mexico
America,Mexico,Wine,Imports,2005.0,1000 hl,271.0,7159061.0,MX,Mexico
America,Mexico,Wine,Production,2005.0,1000 hl,415.0,10963138.0,MX,Mexico
America,Mexico,Wine,Consumption,2006.0,1000 hl,400.0,10566880.0,MX,Mexico
America,Mexico,Wine,Exports,2006.0,1000 hl,9.0,237755.0,MX,Mexico
America,Mexico,Wine,Imports,2006.0,1000 hl,336.0,8876179.0,MX,Mexico
America,Mexico,Wine,Production,2006.0,1000 hl,568.0,15004970.0,MX,Mexico
America,Mexico,Wine,Consumption,2007.0,1000 hl,508.0,13419938.0,MX,Mexico
America,Mexico,Wine,Exports,2007.0,1000 hl,7.0,184920.0,MX,Mexico
America,Mexico,Wine,Imports,2007.0,1000 hl,384.0,10144205.0,MX,Mexico
America,Mexico,Wine,Production,2007.0,1000 hl,630.0,16642836.0,MX,Mexico
America,Mexico,Wine,Consumption,2008.0,1000 hl,548.0,14476626.0,MX,Mexico
America,Mexico,Wine,Exports,2008.0,1000 hl,10.0,264172.0,MX,Mexico
America,Mexico,Wine,Imports,2008.0,1000 hl,400.0,10566880.0,MX,Mexico
America,Mexico,Wine,Production,2008.0,1000 hl,557.0,14714380.0,MX,Mexico
America,Mexico,Wine,Consumption,2009.0,1000 hl,574.0,15163473.0,MX,Mexico
America,Mexico,Wine,Exports,2009.0,1000 hl,24.0,634013.0,MX,Mexico
America,Mexico,Wine,Imports,2009.0,1000 hl,386.0,10197039.0,MX,Mexico
America,Mexico,Wine,Production,2009.0,1000 hl,353.0,9325272.0,MX,Mexico
America,Mexico,Wine,Consumption,2010.0,1000 hl,614.0,16220161.0,MX,Mexico
America,Mexico,Wine,Exports,2010.0,1000 hl,11.0,290589.0,MX,Mexico
America,Mexico,Wine,Imports,2010.0,1000 hl,440.0,11623568.0,MX,Mexico
America,Mexico,Wine,Production,2010.0,1000 hl,346.0,9140351.0,MX,Mexico
America,Mexico,Wine,Consumption,2011.0,1000 hl,857.0,22639540.0,MX,Mexico
America,Mexico,Wine,Exports,2011.0,1000 hl,12.0,317006.0,MX,Mexico
America,Mexico,Wine,Imports,2011.0,1000 hl,454.0,11993409.0,MX,Mexico
America,Mexico,Wine,Production,2011.0,1000 hl,385.0,10170622.0,MX,Mexico
America,Mexico,Wine,Consumption,2012.0,1000 hl,882.0,23299970.0,MX,Mexico
America,Mexico,Wine,Exports,2012.0,1000 hl,11.0,290589.0,MX,Mexico
America,Mexico,Wine,Imports,2012.0,1000 hl,440.0,11623568.0,MX,Mexico
America,Mexico,Wine,Production,2012.0,1000 hl,394.0,10408377.0,MX,Mexico
America,Mexico,Wine,Consumption,2013.0,1000 hl,944.0,24937837.0,MX,Mexico
America,Mexico,Wine,Exports,2013.0,1000 hl,11.0,290589.0,MX,Mexico
America,Mexico,Wine,Imports,2013.0,1000 hl,537.0,14186036.0,MX,Mexico
America,Mexico,Wine,Production,2013.0,1000 hl,418.0,11042390.0,MX,Mexico
America,Mexico,Wine,Consumption,2014.0,1000 hl,928.0,24515162.0,MX,Mexico
America,Mexico,Wine,Exports,2014.0,1000 hl,12.0,317006.0,MX,Mexico
America,Mexico,Wine,Imports,2014.0,1000 hl,543.0,14344540.0,MX,Mexico
America,Mexico,Wine,Production,2014.0,1000 hl,397.0,10487628.0,MX,Mexico
America,Mexico,Wine,Consumption,2015.0,1000 hl,1011.0,26707789.0,MX,Mexico
America,Mexico,Wine,Exports,2015.0,1000 hl,13.0,343424.0,MX,Mexico
America,Mexico,Wine,Imports,2015.0,1000 hl,599.0,15823903.0,MX,Mexico
America,Mexico,Wine,Production,2015.0,1000 hl,425.0,11227310.0,MX,Mexico
America,Mexico,Wine,Consumption,2016.0,1000 hl,1073.0,28345656.0,MX,Mexico
America,Mexico,Wine,Exports,2016.0,1000 hl,12.0,317006.0,MX,Mexico
America,Mexico,Wine,Imports,2016.0,1000 hl,681.0,17990113.0,MX,Mexico
America,Mexico,Wine,Production,2016.0,1000 hl,404.0,10672549.0,MX,Mexico
America,Mexico,Wine,Consumption,2017.0,1000 hl,1094.0,28900417.0,MX,Mexico
America,Mexico,Wine,Exports,2017.0,1000 hl,12.0,317006.0,MX,Mexico
America,Mexico,Wine,Imports,2017.0,1000 hl,719.0,18993967.0,MX,Mexico
America,Mexico,Wine,Production,2017.0,1000 hl,387.0,10223456.0,MX,Mexico
America,Mexico,Wine,Consumption,2018.0,1000 hl,1193.0,31515720.0,MX,Mexico
